year,sex,age,correction,type
2016,M,14,-0.3027896333967672,prevalence
2017,M,14,-0.30392764433731273,prevalence
2018,M,14,-0.3053128373694116,prevalence
2019,M,14,-0.3069181972914942,prevalence
2020,M,14,-0.30871303610706663,prevalence
2021,M,14,-0.3106638281316094,prevalence
2022,M,14,-0.31273511816746424,prevalence
2023,M,14,-0.31489066635171736,prevalence
2024,M,14,-0.3170944536212239,prevalence
2025,M,14,-0.3193117071904899,prevalence
2026,M,14,-0.31931170719049,prevalence
2000,F,15,-0.3235789258195766,prevalence
2001,F,15,-0.32218825376006577,prevalence
2002,F,15,-0.3208315106249813,prevalence
2003,F,15,-0.31952660214269346,prevalence
2004,F,15,-0.31829152106988445,prevalence
2005,F,15,-0.31714391398247865,prevalence
2006,F,15,-0.31610069202014385,prevalence
2007,F,15,-0.31517758847774247,prevalence
2008,F,15,-0.3143888465941074,prevalence
2009,F,15,-0.31374680809369715,prevalence
2010,F,15,-0.31326164933961465,prevalence
2011,F,15,-0.31294114140441315,prevalence
2012,F,15,-0.312790462887123,prevalence
2013,F,15,-0.3128120279689906,prevalence
2014,F,15,-0.31300550323530457,prevalence
2015,F,15,-0.31336775384276805,prevalence
2016,F,15,-0.31389295353705116,prevalence
2017,F,15,-0.3145726824399446,prevalence
2018,F,15,-0.31539627666165787,prevalence
2019,F,15,-0.31635080279692634,prevalence
2020,F,15,-0.3174216482688274,prevalence
2021,F,15,-0.31859273257026144,prevalence
2022,F,15,-0.3198469506531471,prevalence
2023,F,15,-0.32116650806021657,prevalence
2024,F,15,-0.3225333757726314,prevalence
2025,F,15,-0.32392978914377984,prevalence
2026,F,15,-0.3239297891437843,prevalence
2000,M,15,-0.32164190991501435,prevalence
2001,M,15,-0.31948140703542716,prevalence
2002,M,15,-0.31730458238622883,prevalence
2003,M,15,-0.3151433573674679,prevalence
2004,M,15,-0.313031711332491,prevalence
2005,M,15,-0.3110047763226631,prevalence
2006,M,15,-0.30909784549286395,prevalence
2007,M,15,-0.3073453811683943,prevalence
2008,M,15,-0.30577994180367896,prevalence
2009,M,15,-0.30443131302294296,prevalence
2010,M,15,-0.3033255822261205,prevalence
2011,M,15,-0.30248439205604083,prevalence
2012,M,15,-0.3019243770112795,prevalence
2013,M,15,-0.3016566698247888,prevalence
2014,M,15,-0.3016866105912502,prevalence
2015,M,15,-0.30201360156074086,prevalence
2016,M,15,-0.30263111183281016,prevalence
2017,M,15,-0.3035269105428698,prevalence
2018,M,15,-0.30468328694879954,prevalence
2019,M,15,-0.3060776497935227,prevalence
2020,M,15,-0.3076831116011196,prevalence
2021,M,15,-0.3094692670477952,prevalence
2022,M,15,-0.31140307297390263,prevalence
2023,M,15,-0.313449848917223,prevalence
2024,M,15,-0.3155742530542741,prevalence
2025,M,15,-0.31774127900056104,prevalence
2026,M,15,-0.31774127900056104,prevalence
2000,F,16,-0.32421497544722183,prevalence
2001,F,16,-0.3228389206988727,prevalence
2002,F,16,-0.3214886558338406,prevalence
2003,F,16,-0.3201811998202358,prevalence
2004,F,16,-0.31893379579603975,prevalence
2005,F,16,-0.31776354975471954,prevalence
2006,F,16,-0.31668702905746726,prevalence
2007,F,16,-0.31571988462674,prevalence
2008,F,16,-0.3148764998630544,prevalence
2009,F,16,-0.3141696437365991,prevalence
2010,F,16,-0.31361017174409017,prevalence
2011,F,16,-0.31320676840587924,prevalence
2012,F,16,-0.31296575226541884,prevalence
2013,F,16,-0.3128909067201472,prevalence
2014,F,16,-0.3129834137317429,prevalence
2015,F,16,-0.31324181727957134,prevalence
2016,F,16,-0.3136620691036174,prevalence
2017,F,16,-0.31423754292627415,prevalence
2018,F,16,-0.3149594020187771,prevalence
2019,F,16,-0.3158164989742021,prevalence
2020,F,16,-0.31679590968839694,prevalence
2021,F,16,-0.31788311314794193,prevalence
2022,F,16,-0.3190623107567189,prevalence
2023,F,16,-0.3203168427344233,prevalence
2024,F,16,-0.3216296693183939,prevalence
2025,F,16,-0.32298345759722175,prevalence
2026,F,16,-0.3229834575972278,prevalence
2000,M,16,-0.3235590622892295,prevalence
2001,M,16,-0.3214857495041453,prevalence
2002,M,16,-0.3193758088474925,prevalence
2003,M,16,-0.31725787862536914,prevalence
2004,M,16,-0.31516313918956756,prevalence
2005,M,16,-0.31312450412751863,prevalence
2006,M,16,-0.31117579343247526,prevalence
2007,M,16,-0.30935078613744504,prevalence
2008,M,16,-0.30768217265576003,prevalence
2009,M,16,-0.306200717645372,prevalence
2010,M,16,-0.3049343562841007,prevalence
2011,M,16,-0.30390729635913244,prevalence
2012,M,16,-0.3031394319329279,prevalence
2013,M,16,-0.30264580088094506,prevalence
2014,M,16,-0.30243610818081573,prevalence
2015,M,16,-0.3025144469874395,prevalence
2016,M,16,-0.3028792895392329,prevalence
2017,M,16,-0.30352345529120106,prevalence
2018,M,16,-0.3044343232957195,prevalence
2019,M,16,-0.3055941678892848,prevalence
2020,M,16,-0.3069806516601943,prevalence
2021,M,16,-0.3085674523470169,prevalence
2022,M,16,-0.31032499334322367,prevalence
2023,M,16,-0.312221379382758,prevalence
2024,M,16,-0.31422315140068174,prevalence
2025,M,16,-0.31629640056992947,prevalence
2026,M,16,-0.3162964005698147,prevalence
2000,F,17,-0.324877382254064,prevalence
2001,F,17,-0.32352887713465744,prevalence
2002,F,17,-0.3221990950077699,prevalence
2003,F,17,-0.320903978959001,prevalence
2004,F,17,-0.3196597950990996,prevalence
2005,F,17,-0.3184828613348686,prevalence
2006,F,17,-0.31738910100764695,prevalence
2007,F,17,-0.31639377708856925,prevalence
2008,F,17,-0.3155111079769574,prevalence
2009,F,17,-0.3147539532296278,prevalence
2010,F,17,-0.3141335200126031,prevalence
2011,F,17,-0.3136591066368495,prevalence
2012,F,17,-0.3133378897101237,prevalence
2013,F,17,-0.3131747600548409,prevalence
2014,F,17,-0.31317220842655125,prevalence
2015,F,17,-0.3133302816233978,prevalence
2016,F,17,-0.31364655563940724,prevalence
2017,F,17,-0.3141162167189379,prevalence
2018,F,17,-0.31473215841754365,prevalence
2019,F,17,-0.3154851465483936,prevalence
2020,F,17,-0.3163640306810246,prevalence
2021,F,17,-0.31735599925368047,prevalence
2022,F,17,-0.3184468720760742,prevalence
2023,F,17,-0.3196214221746604,prevalence
2024,F,17,-0.32086371772776057,prevalence
2025,F,17,-0.3221574738026587,prevalence
2026,F,17,-0.32215747380265836,prevalence
2000,M,17,-0.32532661326760126,prevalence
2001,M,17,-0.32336079698281345,prevalence
2002,M,17,-0.3213430101155606,prevalence
2003,M,17,-0.31929831068515374,prevalence
2004,M,17,-0.3172545709041956,prevalence
2005,M,17,-0.3152417994756557,prevalence
2006,M,17,-0.31329144781414325,prevalence
2007,M,17,-0.3114355737697263,prevalence
2008,M,17,-0.3097059438051323,prevalence
2009,M,17,-0.3081331924456481,prevalence
2010,M,17,-0.3067458474169567,prevalence
2011,M,17,-0.3055696331242051,prevalence
2012,M,17,-0.30462671521124923,prevalence
2013,M,17,-0.30393504176818675,prevalence
2014,M,17,-0.3035078561139657,prevalence
2015,M,17,-0.30335346512448585,prevalence
2016,M,17,-0.3034747705603859,prevalence
2017,M,17,-0.30386951520687805,prevalence
2018,M,17,-0.3045300136566981,prevalence
2019,M,17,-0.30544359918242847,prevalence
2020,M,17,-0.3065928552350477,prevalence
2021,M,17,-0.30795609850506206,prevalence
2022,M,17,-0.30950804989952035,prevalence
2023,M,17,-0.3112204021927707,prevalence
2024,M,17,-0.3130627685159703,prevalence
2025,M,17,-0.3150034529874569,prevalence
2026,M,17,-0.31500345298746896,prevalence
2000,F,18,-0.3255417869156867,prevalence
2001,F,18,-0.32422982077774404,prevalence
2002,F,18,-0.3229305980259606,prevalence
2003,F,18,-0.321658884051671,prevalence
2004,F,18,-0.32042985730974366,prevalence
2005,F,18,-0.3192588716042985,prevalence
2006,F,18,-0.31816103035111953,prevalence
2007,F,18,-0.3171509725083871,prevalence
2008,F,18,-0.31624251658974545,prevalence
2009,F,18,-0.31544834779722175,prevalence
2010,F,18,-0.3147797471560674,prevalence
2011,F,18,-0.31424636137077283,prevalence
2012,F,18,-0.31385592160438497,prevalence
2013,F,18,-0.31361424873626453,prevalence
2014,F,18,-0.31352481544743677,prevalence
2015,F,18,-0.3135889982672476,prevalence
2016,F,18,-0.3138058212018245,prevalence
2017,F,18,-0.3141720954848661,prevalence
2018,F,18,-0.3146824335000108,prevalence
2019,F,18,-0.3153293920508104,prevalence
2020,F,18,-0.31610362949801757,prevalence
2021,F,18,-0.31699410738640416,prevalence
2022,F,18,-0.31798837040984795,prevalence
2023,F,18,-0.3190727508671725,prevalence
2024,F,18,-0.3202327378642209,prevalence
2025,F,18,-0.32145325667333297,prevalence
2026,F,18,-0.32145325667333297,prevalence
2000,M,18,-0.3269239930860196,prevalence
2001,M,18,-0.3250768859627994,prevalence
2002,M,18,-0.32316710104284857,prevalence
2003,M,18,-0.32121610518040766,prevalence
2004,M,18,-0.31924825800995754,prevalence
2005,M,18,-0.31729028666632375,prevalence
2006,M,18,-0.3153707444897765,prevalence
2007,M,18,-0.3135192618999484,prevalence
2008,M,18,-0.3117658130317099,prevalence
2009,M,18,-0.31013989796491004,prevalence
2010,M,18,-0.3086697202943965,prevalence
2011,M,18,-0.30738142671180074,prevalence
2012,M,18,-0.30629837248163316,prevalence
2013,M,18,-0.3054404832359803,prevalence
2014,M,18,-0.3048236943601443,prevalence
2015,M,18,-0.3044596251218875,prevalence
2016,M,18,-0.3043550703814382,prevalence
2017,M,18,-0.3045120234012888,prevalence
2018,M,18,-0.3049275231168578,prevalence
2019,M,18,-0.3055937516307149,prevalence
2020,M,18,-0.3064982375895703,prevalence
2021,M,18,-0.30762419652514855,prevalence
2022,M,18,-0.3089509619443162,prevalence
2023,M,18,-0.31045456651879033,prevalence
2024,M,18,-0.31210838943396707,prevalence
2025,M,18,-0.31388390411756945,prevalence
2026,M,18,-0.31388390411756967,prevalence
2000,F,19,-0.326189275744718,prevalence
2001,F,19,-0.32491947958258055,prevalence
2002,F,19,-0.3236574784562075,prevalence
2003,F,19,-0.32241684669248283,prevalence
2004,F,19,-0.3212116309986809,prevalence
2005,F,19,-0.32005611777000625,prevalence
2006,F,19,-0.3189644991188854,prevalence
2007,F,19,-0.3179506487330738,prevalence
2008,F,19,-0.31702778859463,prevalence
2009,F,19,-0.3162082977468814,prevalence
2010,F,19,-0.31550325520916095,prevalence
2011,F,19,-0.3149224288736579,prevalence
2012,F,19,-0.3144739408339542,prevalence
2013,F,19,-0.31416412036417907,prevalence
2014,F,19,-0.3139973682230573,prevalence
2015,F,19,-0.31397606239207754,prevalence
2016,F,19,-0.3141005033001001,prevalence
2017,F,19,-0.3143689180607238,prevalence
2018,F,19,-0.3147775001071078,prevalence
2019,F,19,-0.31532045712568024,prevalence
2020,F,19,-0.31599017452872025,prevalence
2021,F,19,-0.316777366527684,prevalence
2022,F,19,-0.3176712413934011,prevalence
2023,F,19,-0.31865988142120233,prevalence
2024,F,19,-0.31973019905762223,prevalence
2025,F,19,-0.32086852327409976,prevalence
2026,F,19,-0.32086852327410614,prevalence
2000,M,19,-0.3283446896516557,prevalence
2001,M,19,-0.32662042258100094,prevalence
2002,M,19,-0.3248267913598176,prevalence
2003,M,19,-0.32298187823559904,prevalence
2004,M,19,-0.3211065803861182,prevalence
2005,M,19,-0.31922425996839787,prevalence
2006,M,19,-0.317360278231562,prevalence
2007,M,19,-0.3155414292516501,prevalence
2008,M,19,-0.3137952918120667,prevalence
2009,M,19,-0.3121495420151127,prevalence
2010,M,19,-0.31063119120733895,prevalence
2011,M,19,-0.30926595624103986,prevalence
2012,M,19,-0.30807742419242995,prevalence
2013,M,19,-0.30708652936421366,prevalence
2014,M,19,-0.30631105020801885,prevalence
2015,M,19,-0.3057649061564657,prevalence
2016,M,19,-0.3054581101039633,prevalence
2017,M,19,-0.3053961973076792,prevalence
2018,M,19,-0.30558032564647597,prevalence
2019,M,19,-0.3060071256545292,prevalence
2020,M,19,-0.30666882342452556,prevalence
2021,M,19,-0.307553417023669,prevalence
2022,M,19,-0.3086450115773122,prevalence
2023,M,19,-0.3099242195506316,prevalence
2024,M,19,-0.3113686732879337,prevalence
2025,M,19,-0.3129537016965004,prevalence
2026,M,19,-0.31295370169650033,prevalence
2000,F,20,-0.3268057486052079,prevalence
2001,F,20,-0.3255810060307485,prevalence
2002,F,20,-0.3243600558597728,prevalence
2003,F,20,-0.3231553079158631,prevalence
2004,F,20,-0.32197969295707346,prevalence
2005,F,20,-0.32084641126746594,prevalence
2006,F,20,-0.3197687041324279,prevalence
2007,F,20,-0.3187596015452615,prevalence
2008,F,20,-0.31783164681453036,prevalence
2009,F,20,-0.31699664412846895,prevalence
2010,F,20,-0.3162655087161999,prevalence
2011,F,20,-0.3156478447122767,prevalence
2012,F,20,-0.31515193880920495,prevalence
2013,F,20,-0.314784519463188,prevalence
2014,F,20,-0.31455055947851607,prevalence
2015,F,20,-0.31445335080982517,prevalence
2016,F,20,-0.3144941464804866,prevalence
2017,F,20,-0.31467240794347645,prevalence
2018,F,20,-0.31498570338311827,prevalence
2019,F,20,-0.31542973791538176,prevalence
2020,F,20,-0.31599848093315297,prevalence
2021,F,20,-0.3166842763325417,prevalence
2022,F,20,-0.31747801290573924,prevalence
2023,F,20,-0.31836929625188154,prevalence
2024,F,20,-0.31934665168976906,prevalence
2025,F,20,-0.32039784887639694,prevalence
2026,F,20,-0.32039784887640116,prevalence
2000,M,20,-0.3295917713271703,prevalence
2001,M,20,-0.3279892688071944,prevalence
2002,M,20,-0.3263140401045718,prevalence
2003,M,20,-0.3245810880399584,prevalence
2004,M,20,-0.32280808800236677,prevalence
2005,M,20,-0.3210151379716257,prevalence
2006,M,20,-0.31922437279094673,prevalence
2007,M,20,-0.3174595378498953,prevalence
2008,M,20,-0.31574554713062303,prevalence
2009,M,20,-0.314107707780849,prevalence
2010,M,20,-0.31257130804535804,prevalence
2011,M,20,-0.3111608154905695,prevalence
2012,M,20,-0.30989934430435107,prevalence
2013,M,20,-0.30880801177138417,prevalence
2014,M,20,-0.3079054112918421,prevalence
2015,M,20,-0.30720711241519816,prevalence
2016,M,20,-0.3067252665600445,prevalence
2017,M,20,-0.30646835744886736,prevalence
2018,M,20,-0.3064409284958181,prevalence
2019,M,20,-0.3066434092251024,prevalence
2020,M,20,-0.30707222878193624,prevalence
2021,M,20,-0.3077199321713931,prevalence
2022,M,20,-0.3085751364004304,prevalence
2023,M,20,-0.30962307001060874,prevalence
2024,M,20,-0.31084582306984687,prevalence
2025,M,20,-0.31222283251341354,prevalence
2026,M,20,-0.3122228325134135,prevalence
2000,F,21,-0.3273811772826869,prevalence
2001,F,21,-0.3262022209512036,prevalence
2002,F,21,-0.3250238597235466,prevalence
2003,F,21,-0.32385746911903246,prevalence
2004,F,21,-0.32271485074125744,prevalence
2005,F,21,-0.32160818565253,prevalence
2006,F,21,-0.32054976626906545,prevalence
2007,F,21,-0.3195517376894496,prevalence
2008,F,21,-0.31862591999761036,prevalence
2009,F,21,-0.31778355566955013,prevalence
2010,F,21,-0.31703509542729225,prevalence
2011,F,21,-0.3163899916319551,prevalence
2012,F,21,-0.31585650778160823,prevalence
2013,F,21,-0.315441569630881,prevalence
2014,F,21,-0.3151505877780126,prevalence
2015,F,21,-0.3149874137038348,prevalence
2016,F,21,-0.31495418783645557,prevalence
2017,F,21,-0.31505136106579196,prevalence
2018,F,21,-0.3152776373183463,prevalence
2019,F,21,-0.3156300356520226,prevalence
2020,F,21,-0.31610393038988815,prevalence
2021,F,21,-0.3166931425666133,prevalence
2022,F,21,-0.3173900906276657,prevalence
2023,F,21,-0.31818588737762105,prevalence
2024,F,21,-0.3190705711998529,prevalence
2025,F,21,-0.32003327610703947,prevalence
2026,F,21,-0.3200332761070429,prevalence
2000,M,21,-0.33067429973305623,prevalence
2001,M,21,-0.32918894388851455,prevalence
2002,M,21,-0.3276300692578709,prevalence
2003,M,21,-0.3260100127739605,prevalence
2004,M,21,-0.3243435690363368,prevalence
2005,M,21,-0.32264783025783,prevalence
2006,M,21,-0.3209417553533679,prevalence
2007,M,21,-0.3192461821778053,prevalence
2008,M,21,-0.31758306167982586,prevalence
2009,M,21,-0.3159752197190926,prevalence
2010,M,21,-0.3144457333032806,prevalence
2011,M,21,-0.31301740203401057,prevalence
2012,M,21,-0.3117121896385082,prevalence
2013,M,21,-0.31055068928211094,prevalence
2014,M,21,-0.3095515897875864,prevalence
2015,M,21,-0.3087312668012246,prevalence
2016,M,21,-0.3081033072901151,prevalence
2017,M,21,-0.30767818454257007,prevalence
2018,M,21,-0.3074630660050338,prevalence
2019,M,21,-0.3074615844035716,prevalence
2020,M,21,-0.3076737647886963,prevalence
2021,M,21,-0.30809602393165303,prevalence
2022,M,21,-0.30872123021441483,prevalence
2023,M,21,-0.30953899913047894,prevalence
2024,M,21,-0.3105357250747917,prevalence
2025,M,21,-0.3116950934966395,prevalence
2026,M,21,-0.31169509349663965,prevalence
2000,F,22,-0.32790888483409736,prevalence
2001,F,22,-0.3267748087407542,prevalence
2002,F,22,-0.32563886692197,prevalence
2003,F,22,-0.3245113871095503,prevalence
2004,F,22,-0.32340325810300374,prevalence
2005,F,22,-0.3223256515621935,prevalence
2006,F,22,-0.3212899218249467,prevalence
2007,F,22,-0.32030738543336057,prevalence
2008,F,22,-0.3193891217694162,prevalence
2009,F,22,-0.3185457505648974,prevalence
2010,F,22,-0.31778725782340794,prevalence
2011,F,22,-0.3171227952015243,prevalence
2012,F,22,-0.3165605021240675,prevalence
2013,F,22,-0.31610735709329685,prevalence
2014,F,22,-0.31576904064073336,prevalence
2015,F,22,-0.3155498252380909,prevalence
2016,F,22,-0.3154524934127902,prevalence
2017,F,22,-0.31547828411646356,prevalence
2018,F,22,-0.31562686883955765,prevalence
2019,F,22,-0.31589635796339133,prevalence
2020,F,22,-0.3162833343493867,prevalence
2021,F,22,-0.3167829308295484,prevalence
2022,F,22,-0.31738890793349295,prevalence
2023,F,22,-0.31809377306863573,prevalence
2024,F,22,-0.3188889601773854,prevalence
2025,F,22,-0.31976493197973027,prevalence
2026,F,22,-0.31976493197973,prevalence
2000,M,22,-0.331604652339566,prevalence
2001,M,22,-0.33022955648061364,prevalence
2002,M,22,-0.32878212258387385,prevalence
2003,M,22,-0.3272724141968401,prevalence
2004,M,22,-0.32571268402540843,prevalence
2005,M,22,-0.324117267232526,prevalence
2006,M,22,-0.3225023645904271,prevalence
2007,M,22,-0.3208858545882228,prevalence
2008,M,22,-0.31928694223484827,prevalence
2009,M,22,-0.3177257865197618,prevalence
2010,M,22,-0.3162231230431333,prevalence
2011,M,22,-0.31479970627246956,prevalence
2012,M,22,-0.31347594019494207,prevalence
2013,M,22,-0.3122713608115634,prevalence
2014,M,22,-0.3112041420303107,prevalence
2015,M,22,-0.31029072661954993,prevalence
2016,M,22,-0.30954536317189174,prevalence
2017,M,22,-0.308979891306108,prevalence
2018,M,22,-0.30860333220400266,prevalence
2019,M,22,-0.3084216550100314,prevalence
2020,M,22,-0.3084378699100918,prevalence
2021,M,22,-0.3086516795073598,prevalence
2022,M,22,-0.3090596302377711,prevalence
2023,M,22,-0.30965519432993804,prevalence
2024,M,22,-0.31042888024572146,prevalence
2025,M,22,-0.31136844503513444,prevalence
2026,M,22,-0.31136844503513444,prevalence
2000,F,23,-0.3283848597173654,prevalence
2001,F,23,-0.3272935564156042,prevalence
2002,F,23,-0.3261985097904842,prevalence
2003,F,23,-0.3251091697105273,prevalence
2004,F,23,-0.3240354911712586,prevalence
2005,F,23,-0.322987807534128,prevalence
2006,F,23,-0.32197658099225446,prevalence
2007,F,23,-0.32101233402537616,prevalence
2008,F,23,-0.3201054430311057,prevalence
2009,F,23,-0.31926589603573846,prevalence
2010,F,23,-0.3185031884032531,prevalence
2011,F,23,-0.31782611323408,prevalence
2012,F,23,-0.31724257759444496,prevalence
2013,F,23,-0.31675960278721393,prevalence
2014,F,23,-0.31638291228620946,prevalence
2015,F,23,-0.31611709071342203,prevalence
2016,F,23,-0.31596538226919774,prevalence
2017,F,23,-0.3159296437347348,prevalence
2018,F,23,-0.3160103102803914,prevalence
